
--- NEW BENCHMARK RUN ---

CPU | Memory (MB) | Timestamp
---
35.699999999999996 | 13.953742980957031 | 305213.7946762501
35.699999999999996 | 13.953742980957031 | 305213.8113306251
35.699999999999996 | 13.953742980957031 | 305213.82798500004
35.699999999999996 | 13.953742980957031 | 305213.84463937505
35.699999999999996 | 13.953742980957031 | 305213.86129375006
35.699999999999996 | 13.953742980957031 | 305213.87794812507
35.699999999999996 | 13.953742980957031 | 305213.8946025001
22.7 | 13.953742980957031 | 305213.9112568751
22.7 | 13.953742980957031 | 305213.9279112501
22.7 | 13.953742980957031 | 305213.94456562505
22.7 | 13.953742980957031 | 305213.96122000006
22.7 | 13.953742980957031 | 305213.97787437506
22.7 | 13.953742980957031 | 305213.9945287501
22.7 | 13.953742980957031 | 305214.0111831251
22.7 | 13.953742980957031 | 305214.0278375001
14.6 | 13.953742980957031 | 305214.04449187504
14.6 | 13.953742980957031 | 305214.06114625005
14.6 | 13.953742980957031 | 305214.07780062506
14.6 | 13.953742980957031 | 305214.0944550001
14.6 | 13.953742980957031 | 305214.1111093751
14.6 | 13.953742980957031 | 305214.1277637501
14.6 | 13.953742980957031 | 305214.14441812504
9.6 | 13.953742980957031 | 305214.16107250005
9.6 | 13.953742980957031 | 305214.17772687506
9.6 | 14.094367980957031 | 305214.19438125007
9.6 | 14.266242980957031 | 305214.2110356251
9.6 | 14.469367980957031 | 305214.2276900001
9.6 | 14.703742980957031 | 305214.24434437504
9.6 | 15.031867980957031 | 305214.26099875005
9.6 | 15.438117980957031 | 305214.27765312506
39.0 | 17.76624298095703 | 305214.29430750007
39.0 | 16.25061798095703 | 305214.3109618751
39.0 | 16.25061798095703 | 305214.3276162501
39.0 | 16.25061798095703 | 305214.3442706251
39.0 | 16.25061798095703 | 305214.36092500004
39.0 | 16.25061798095703 | 305214.37757937505
39.0 | 13.953742980957031 | 305214.39423375006
31.6 | 13.953742980957031 | 305214.4108881251
31.6 | 13.953742980957031 | 305214.4275425001
31.6 | 13.953742980957031 | 305214.4441968751
31.6 | 13.953742980957031 | 305214.46085125004
31.6 | 13.953742980957031 | 305214.47750562505
31.6 | 13.953742980957031 | 305214.49416000006
31.6 | 13.953742980957031 | 305214.51081437507
31.6 | 13.953742980957031 | 305214.5274687501
19.900000000000002 | 13.953742980957031 | 305214.5441231251
19.900000000000002 | 13.953742980957031 | 305214.56077750004
19.900000000000002 | 13.953742980957031 | 305214.57743187505
19.900000000000002 | 13.953742980957031 | 305214.59408625006
19.900000000000002 | 13.953742980957031 | 305214.61074062507
19.900000000000002 | 13.953742980957031 | 305214.6273950001
19.900000000000002 | 13.953742980957031 | 305214.6440493751
12.8 | 13.953742980957031 | 305214.6607037501
12.8 | 13.953742980957031 | 305214.67735812505
12.8 | 13.953742980957031 | 305214.69401250005
12.8 | 14.031867980957031 | 305214.71066687506
12.8 | 14.219367980957031 | 305214.7273212501
12.8 | 14.391242980957031 | 305214.7439756251
12.8 | 14.641242980957031 | 305214.7606300001
12.8 | 14.953742980957031 | 305214.77728437504
36.7 | 15.328742980957031 | 305214.79393875005
36.7 | 17.53186798095703 | 305214.81059312506
36.7 | 16.14124298095703 | 305214.82724750007
36.7 | 16.14124298095703 | 305214.8439018751
36.7 | 16.14124298095703 | 305214.8605562501
36.7 | 16.14124298095703 | 305214.87721062504
36.7 | 16.14124298095703 | 305214.89386500005
34.6 | 13.953742980957031 | 305214.91051937506
34.6 | 13.953742980957031 | 305214.92717375007
34.6 | 13.953742980957031 | 305214.9438281251
34.6 | 13.953742980957031 | 305214.9604825001
34.6 | 13.953742980957031 | 305214.9771368751
34.6 | 13.953742980957031 | 305214.99379125005
34.6 | 13.953742980957031 | 305215.01044562506
34.6 | 13.953742980957031 | 305215.02710000006
21.799999999999997 | 13.953742980957031 | 305215.0437543751
21.799999999999997 | 13.953742980957031 | 305215.0604087501
21.799999999999997 | 13.953742980957031 | 305215.0770631251
21.799999999999997 | 13.953742980957031 | 305215.09371750004
21.799999999999997 | 13.953742980957031 | 305215.11037187505
21.799999999999997 | 13.953742980957031 | 305215.12702625006
21.799999999999997 | 13.953742980957031 | 305215.1436806251
14.0 | 13.953742980957031 | 305215.1603350001
14.0 | 13.953742980957031 | 305215.1769893751
14.0 | 13.953742980957031 | 305215.19364375004
14.0 | 13.953742980957031 | 305215.21029812505
14.0 | 14.047492980957031 | 305215.22695250006
14.0 | 14.234992980957031 | 305215.24360687507
14.0 | 14.422492980957031 | 305215.2602612501
14.0 | 14.656867980957031 | 305215.2769156251
34.5 | 14.953742980957031 | 305215.29357000004
34.5 | 15.328742980957031 | 305215.31022437505
34.5 | 17.51624298095703 | 305215.32687875006
34.5 | 15.984992980957031 | 305215.34353312507
34.5 | 15.984992980957031 | 305215.3601875001
34.5 | 15.984992980957031 | 305215.3768418751
34.5 | 15.984992980957031 | 305215.3934962501
34.5 | 13.953742980957031 | 305215.41015062504
35.300000000000004 | 13.953742980957031 | 305215.42680500005
35.300000000000004 | 13.953742980957031 | 305215.44345937506
35.300000000000004 | 13.953742980957031 | 305215.4601137501
35.300000000000004 | 13.953742980957031 | 305215.4767681251
35.300000000000004 | 13.953742980957031 | 305215.4934225001
35.300000000000004 | 13.953742980957031 | 305215.51007687504
35.300000000000004 | 13.953742980957031 | 305215.52673125005
21.9 | 13.953742980957031 | 305215.54338562506
21.9 | 13.953742980957031 | 305215.56004000007
21.9 | 13.953742980957031 | 305215.5766943751
21.9 | 13.953742980957031 | 305215.5933487501
21.9 | 13.953742980957031 | 305215.61000312504
21.9 | 13.953742980957031 | 305215.62665750005
21.9 | 13.953742980957031 | 305215.64331187506
21.9 | 13.953742980957031 | 305215.65996625007
14.100000000000001 | 13.953742980957031 | 305215.6766206251
14.100000000000001 | 13.953742980957031 | 305215.6932750001
14.100000000000001 | 13.953742980957031 | 305215.7099293751
14.100000000000001 | 13.953742980957031 | 305215.72658375005
14.100000000000001 | 13.953742980957031 | 305215.74323812505
14.100000000000001 | 13.953742980957031 | 305215.75989250006
14.100000000000001 | 13.953742980957031 | 305215.7765468751
9.2 | 13.953742980957031 | 305215.7932012501
9.2 | 14.016242980957031 | 305215.8098556251
9.2 | 14.172492980957031 | 305215.82651000004
9.2 | 14.344367980957031 | 305215.84316437505
9.2 | 14.563117980957031 | 305215.85981875006
9.2 | 14.828742980957031 | 305215.87647312507
9.2 | 15.156867980957031 | 305215.8931275001
9.2 | 15.594367980957031 | 305215.9097818751
40.800000000000004 | 18.03186798095703 | 305215.92643625004
40.800000000000004 | 16.03186798095703 | 305215.94309062505
40.800000000000004 | 16.03186798095703 | 305215.95974500006
40.800000000000004 | 16.03186798095703 | 305215.97639937507
40.800000000000004 | 16.03186798095703 | 305215.9930537501
40.800000000000004 | 13.953742980957031 | 305216.0097081251
40.800000000000004 | 13.953742980957031 | 305216.0263625001
28.7 | 13.953742980957031 | 305216.04301687505
28.7 | 13.953742980957031 | 305216.05967125006
28.7 | 13.953742980957031 | 305216.07632562506
28.7 | 13.953742980957031 | 305216.0929800001
28.7 | 13.953742980957031 | 305216.1096343751
28.7 | 13.953742980957031 | 305216.1262887501
28.7 | 13.953742980957031 | 305216.14294312504
28.7 | 13.953742980957031 | 305216.15959750005
18.200000000000003 | 13.953742980957031 | 305216.17625187506
18.200000000000003 | 13.953742980957031 | 305216.1929062501
18.200000000000003 | 13.953742980957031 | 305216.2095606251
18.200000000000003 | 13.953742980957031 | 305216.2262150001
18.200000000000003 | 13.953742980957031 | 305216.24286937504
18.200000000000003 | 13.953742980957031 | 305216.25952375005
18.200000000000003 | 13.953742980957031 | 305216.27617812506
11.7 | 13.953742980957031 | 305216.29283250007
11.7 | 13.953742980957031 | 305216.3094868751
11.7 | 13.953742980957031 | 305216.3261412501
11.7 | 14.000617980957031 | 305216.34279562504
11.7 | 14.172492980957031 | 305216.35945000005
11.7 | 14.359992980957031 | 305216.37610437506
11.7 | 14.563117980957031 | 305216.39275875007
11.7 | 14.828742980957031 | 305216.4094131251
31.3 | 15.172492980957031 | 305216.4260675001
31.3 | 15.609992980957031 | 305216.4427218751
31.3 | 18.07874298095703 | 305216.45937625004
31.3 | 16.21936798095703 | 305216.47603062505
31.3 | 16.21936798095703 | 305216.49268500006
31.3 | 16.21936798095703 | 305216.5093393751
